adm1_name,adm2_name,h_water_source_2way,hh_size_bucket,h_cooking_fuel,h_toilet_type_3way,h_toilet_type_2way,hhh_sex,hhh_edu,h_cell,pop_weight,norm_weight,N_cell
Matabeleland South,Beitbridge,improved,3-4,other,improved,improved,M,preprimary/other,yes,0.32419346279271016,0.008568670049822699,86
Matabeleland South,Beitbridge,improved,3-4,other,improved,improved,M,secondary,yes,0.22969493861514,0.006071005023213165,61
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,F,preprimary/other,yes,0.774380093305508,0.02046743156239552,205
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,F,primary,no,0.09230392112240024,0.002439660064670781,24
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,F,primary,yes,1.4793713719701649,0.039100866064258305,391
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,F,secondary,yes,0.8948323850633528,0.023651073625770153,237
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,M,preprimary/other,no,0.2802118509078403,0.00740620391847514,74
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,M,preprimary/other,yes,0.17566104009026864,0.00464284961262345,46
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,M,primary,no,0.18921881987839173,0.005001191636586045,50
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,M,primary,yes,0.6749745610891127,0.017840070728676497,178
Matabeleland South,Beitbridge,improved,3-4,other,unimproved,unimproved,M,secondary,yes,0.3610453179367272,0.009542691502114746,95
Matabeleland South,Beitbridge,improved,5-6,clean,improved,improved,F,higher,yes,0.21436378526848512,0.0056657914406224585,57
Matabeleland South,Beitbridge,improved,5-6,clean,improved,improved,F,secondary,yes,0.20246535482576516,0.005351307232038578,54
Matabeleland South,Beitbridge,improved,5-6,clean,improved,improved,M,higher,yes,0.44212775159006906,0.011685759455512569,117
Matabeleland South,Beitbridge,improved,5-6,clean,improved,improved,M,secondary,no,0.6098248337215392,0.016118115841493637,161
Matabeleland South,Beitbridge,improved,5-6,clean,improved,improved,M,secondary,yes,0.5661300743406323,0.0149632314313759,150
Matabeleland South,Beitbridge,improved,5-6,clean,unimproved,unimproved,M,secondary,yes,0.3350737786232544,0.008856244745458704,89
Matabeleland South,Beitbridge,improved,5-6,other,improved,improved,M,preprimary/other,yes,0.2980781086773813,0.007878422162894722,79
Matabeleland South,Beitbridge,improved,5-6,other,improved,improved,M,primary,yes,0.21891830856968772,0.0057861708186211685,58
Matabeleland South,Beitbridge,improved,5-6,other,improved,improved,M,secondary,no,0.1287935126821448,0.003404106625791498,34
Matabeleland South,Beitbridge,improved,5-6,other,unimproved,unimproved,F,preprimary/other,yes,0.6813481459605341,0.018008529232827985,180
Matabeleland South,Beitbridge,improved,5-6,other,unimproved,unimproved,F,primary,no,0.09230392112240024,0.002439660064670781,24
Matabeleland South,Beitbridge,improved,5-6,other,unimproved,unimproved,F,primary,yes,1.3155453502586625,0.03477082463304497,348
Matabeleland South,Beitbridge,improved,5-6,other,unimproved,unimproved,F,secondary,yes,1.2453406420844892,0.032915262910404,329
Matabeleland South,Beitbridge,improved,5-6,other,unimproved,unimproved,M,preprimary/other,yes,0.17566104009026864,0.00464284961262345,46
Matabeleland South,Beitbridge,improved,5-6,other,unimproved,unimproved,M,primary,no,0.4694306707862324,0.012407395555061195,124
Matabeleland South,Beitbridge,improved,5-6,other,unimproved,unimproved,M,primary,yes,0.43579533966852946,0.011518389182503915,115
Matabeleland South,Beitbridge,improved,5-6,other,unimproved,unimproved,M,secondary,yes,0.3275477520197297,0.008657326364451667,87
Matabeleland South,Beitbridge,improved,7+,clean,improved,improved,F,primary,yes,0.21436378526848512,0.0056657914406224585,57
Matabeleland South,Beitbridge,improved,7+,clean,improved,improved,F,secondary,yes,0.21436378526848512,0.0056657914406224585,57
Matabeleland South,Beitbridge,improved,7+,clean,improved,improved,M,secondary,yes,0.7749236259003917,0.020481797525937047,205
Matabeleland South,Beitbridge,improved,7+,other,improved,improved,M,primary,yes,0.11956528641899825,0.0031601978642981456,32
Matabeleland South,Beitbridge,improved,7+,other,improved,improved,M,secondary,yes,0.2980781086773813,0.007878422162894722,79
Matabeleland South,Beitbridge,improved,7+,other,unimproved,unimproved,F,preprimary/other,yes,0.17033703649013351,0.004502132308206996,45
Matabeleland South,Beitbridge,improved,7+,other,unimproved,unimproved,F,primary,yes,0.25225004734588385,0.0066671530238136415,67
Matabeleland South,Beitbridge,improved,7+,other,unimproved,unimproved,F,secondary,yes,0.17033703649013351,0.004502132308206996,45
Matabeleland South,Beitbridge,improved,7+,other,unimproved,unimproved,M,preprimary/other,yes,0.17566104009026864,0.00464284961262345,46
Matabeleland South,Beitbridge,improved,7+,other,unimproved,unimproved,M,primary,yes,0.7384927424194279,0.019518902662225644,195
Matabeleland South,Beitbridge,other,1-2,clean,improved,improved,F,higher,yes,0.5153156948730309,0.013620170261377032,136
Matabeleland South,Beitbridge,other,1-2,clean,improved,improved,F,secondary,yes,0.44830319152147224,0.011848980844151511,118
Matabeleland South,Beitbridge,other,1-2,clean,improved,improved,M,secondary,yes,0.23115761117227804,0.0061096645274026735,61
Matabeleland South,Beitbridge,other,1-2,clean,unimproved,unimproved,M,secondary,yes,0.18548191180811363,0.00490242242642092,49
Matabeleland South,Beitbridge,other,1-2,other,unimproved,unimproved,F,preprimary/other,no,0.30028796147346615,0.00793683018662602,79
Matabeleland South,Beitbridge,other,1-2,other,unimproved,unimproved,F,secondary,yes,0.2059933609090851,0.005444555010082348,54
Matabeleland South,Beitbridge,other,1-2,other,unimproved,unimproved,M,preprimary/other,no,0.30967367241986155,0.008184901383342576,82
Matabeleland South,Beitbridge,other,3-4,clean,improved,improved,M,secondary,yes,0.23115761117227804,0.0061096645274026735,61
Matabeleland South,Beitbridge,other,3-4,other,improved,improved,F,primary,yes,0.13935761424635948,0.003683323547369125,37
Matabeleland South,Beitbridge,other,3-4,other,unimproved,unimproved,F,primary,yes,0.2787719301542866,0.007368145761074901,74
Matabeleland South,Beitbridge,other,3-4,other,unimproved,unimproved,F,secondary,yes,0.3031958226222586,0.008013687081025006,80
Matabeleland South,Beitbridge,other,3-4,other,unimproved,unimproved,M,primary,yes,0.5749702848882219,0.015196884654055753,152
Matabeleland South,Beitbridge,other,3-4,other,unimproved,unimproved,M,secondary,yes,0.10621591397439858,0.0028073641986695813,28
Matabeleland South,Beitbridge,other,5-6,clean,improved,improved,F,higher,yes,0.25765784743651543,0.006810085130688516,68
Matabeleland South,Beitbridge,other,5-6,other,improved,improved,F,primary,yes,0.3778590666419322,0.009987091163090189,100
Matabeleland South,Beitbridge,other,5-6,other,unimproved,unimproved,F,primary,yes,0.2787719301542866,0.007368145761074901,74
Matabeleland South,Beitbridge,other,5-6,other,unimproved,unimproved,F,secondary,yes,0.2787719301542866,0.007368145761074901,74
Matabeleland South,Beitbridge,other,7+,clean,improved,improved,M,secondary,yes,0.23115761117227804,0.0061096645274026735,61
Matabeleland South,Beitbridge Urban,improved,1-2,clean,improved,improved,F,higher,yes,0.22548536461203364,0.00785952472000402,79
Matabeleland South,Beitbridge Urban,improved,1-2,clean,improved,improved,F,primary,yes,0.5470106708922088,0.019066620564844663,191
Matabeleland South,Beitbridge Urban,improved,1-2,clean,improved,improved,F,secondary,no,0.30365784482636976,0.010584307065526637,106
Matabeleland South,Beitbridge Urban,improved,1-2,clean,improved,improved,F,secondary,yes,3.1450760617339135,0.10962486676694667,1096
Matabeleland South,Beitbridge Urban,improved,1-2,clean,improved,improved,M,higher,yes,1.3109448537377848,0.04569433365328183,457
Matabeleland South,Beitbridge Urban,improved,1-2,clean,improved,improved,M,preprimary/other,yes,0.4785929234928334,0.01668184948270551,167
Matabeleland South,Beitbridge Urban,improved,1-2,clean,improved,improved,M,primary,yes,0.5727652869740494,0.019964324245514663,200
Matabeleland South,Beitbridge Urban,improved,1-2,clean,improved,improved,M,secondary,yes,5.239476224877442,0.18262734248917156,1826
Matabeleland South,Beitbridge Urban,improved,1-2,clean,unimproved,unimproved,F,secondary,yes,0.2261981202778959,0.00788436855314949,79
Matabeleland South,Beitbridge Urban,improved,1-2,other,improved,improved,F,secondary,yes,0.16142977913455095,0.0056268012863531155,56
Matabeleland South,Beitbridge Urban,improved,1-2,other,improved,improved,M,secondary,yes,0.14090577457879805,0.004911415959961931,49
Matabeleland South,Beitbridge Urban,improved,3-4,clean,improved,improved,F,higher,yes,0.46408754172823863,0.016176249455191156,162
Matabeleland South,Beitbridge Urban,improved,3-4,clean,improved,improved,F,secondary,yes,3.8957857514124288,0.1357916265197433,1358
Matabeleland South,Beitbridge Urban,improved,3-4,clean,improved,improved,M,higher,yes,0.7246527790807452,0.025258519285294566,253
Matabeleland South,Beitbridge Urban,improved,3-4,clean,improved,improved,M,primary,yes,0.23253306790492168,0.008105179680116455,81
Matabeleland South,Beitbridge Urban,improved,3-4,clean,improved,improved,M,secondary,no,0.31314888384159056,0.010915127009814363,109
Matabeleland South,Beitbridge Urban,improved,3-4,clean,improved,improved,M,secondary,yes,5.086044244769356,0.17727931272868788,1773
Matabeleland South,Beitbridge Urban,improved,3-4,other,improved,improved,F,higher,yes,0.1366351471775719,0.004762558841507191,48
Matabeleland South,Beitbridge Urban,improved,3-4,other,improved,improved,M,secondary,yes,0.2946774080148717,0.010271284687165871,103
Matabeleland South,Beitbridge Urban,improved,5-6,clean,improved,improved,F,higher,yes,0.2735053354461044,0.009533310282422332,95
Matabeleland South,Beitbridge Urban,improved,5-6,clean,improved,improved,F,primary,yes,0.23860217711620507,0.00831672473518714,83
Matabeleland South,Beitbridge Urban,improved,5-6,clean,improved,improved,F,secondary,yes,0.5470106708922088,0.019066620564844663,191
Matabeleland South,Beitbridge Urban,improved,5-6,clean,improved,improved,M,higher,yes,0.5727652869740494,0.019964324245514663,200
Matabeleland South,Beitbridge Urban,improved,5-6,clean,improved,improved,M,primary,yes,0.2460598555879118,0.008576669802589056,86
Matabeleland South,Beitbridge Urban,improved,5-6,clean,improved,improved,M,secondary,yes,0.8274825562904469,0.028842757124068356,288
Matabeleland South,Beitbridge Urban,improved,5-6,other,improved,improved,M,secondary,yes,0.14090577457879805,0.004911415959961931,49
Matabeleland South,Beitbridge Urban,improved,7+,clean,improved,improved,F,preprimary/other,yes,0.2819003568886589,0.009825927404896096,98
Matabeleland South,Beitbridge Urban,improved,7+,clean,improved,improved,F,secondary,yes,0.23860217711620507,0.00831672473518714,83
Matabeleland South,Beitbridge Urban,improved,7+,clean,improved,improved,M,primary,yes,0.2907113503512674,0.010133043660739645,101
Matabeleland South,Beitbridge Urban,other,1-2,clean,improved,improved,M,higher,yes,0.27949669604476585,0.009742145329489173,97
Matabeleland South,Beitbridge Urban,other,1-2,clean,improved,improved,M,secondary,yes,0.3390190655581107,0.011816858849758066,118
Matabeleland South,Beitbridge Urban,other,3-4,clean,improved,improved,M,secondary,yes,0.6185157616028762,0.021559004179247228,216
Matabeleland South,Beitbridge Urban,other,5-6,clean,improved,improved,M,higher,yes,0.2957554264677462,0.010308860131113491,103
Matabeleland South,Bulilima,improved,1-2,clean,improved,improved,M,secondary,yes,0.6077508215446877,0.01791171790873631,179
Matabeleland South,Bulilima,improved,1-2,other,improved,improved,F,higher,yes,0.6749587229549544,0.019892478655779318,199
Matabeleland South,Bulilima,improved,1-2,other,improved,improved,F,preprimary/other,no,0.26405710097721846,0.007782328113487974,78
Matabeleland South,Bulilima,improved,1-2,other,improved,improved,F,primary,no,0.44629391800429175,0.013153237281292229,132
Matabeleland South,Bulilima,improved,1-2,other,improved,improved,F,primary,yes,0.6594534248954155,0.019435504325037233,194
Matabeleland South,Bulilima,improved,1-2,other,improved,improved,F,secondary,yes,0.2451370589389043,0.0072247139667059495,72
Matabeleland South,Bulilima,improved,1-2,other,improved,improved,M,primary,no,0.4602431475736988,0.013564350942079029,136
Matabeleland South,Bulilima,improved,1-2,other,unimproved,unimproved,F,primary,no,1.366020091849336,0.04025953676324609,403
Matabeleland South,Bulilima,improved,1-2,other,unimproved,unimproved,F,secondary,no,0.2506757405763408,0.007387950772908713,74
Matabeleland South,Bulilima,improved,1-2,other,unimproved,unimproved,M,primary,no,0.3693011814563658,0.010884096493357155,109
Matabeleland South,Bulilima,improved,3-4,other,improved,improved,F,preprimary/other,no,1.0711053058706723,0.03156776660629411,316
Matabeleland South,Bulilima,improved,3-4,other,improved,improved,F,preprimary/other,yes,0.5826164204163813,0.017170953294595604,172
Matabeleland South,Bulilima,improved,3-4,other,improved,improved,F,primary,yes,1.4880861568084385,0.043857085041699814,439
Matabeleland South,Bulilima,improved,3-4,other,improved,improved,F,secondary,yes,0.704337776943512,0.020758342277536486,208
Matabeleland South,Bulilima,improved,3-4,other,improved,improved,M,primary,no,0.3221701531105663,0.009495044180218418,95
Matabeleland South,Bulilima,improved,3-4,other,improved,improved,M,secondary,yes,0.5055979794549463,0.014901054942561128,149
Matabeleland South,Bulilima,improved,3-4,other,unimproved,unimproved,F,preprimary/other,no,0.29169532200982523,0.008596885660900446,86
Matabeleland South,Bulilima,improved,3-4,other,unimproved,unimproved,F,primary,yes,0.8969076232461778,0.02643378794116433,264
Matabeleland South,Bulilima,improved,3-4,other,unimproved,unimproved,F,secondary,yes,0.23271449078552728,0.006858594286439948,69
Matabeleland South,Bulilima,improved,3-4,other,unimproved,unimproved,M,primary,yes,0.2792588513598647,0.008230356244294808,82
Matabeleland South,Bulilima,improved,3-4,other,unimproved,unimproved,M,secondary,yes,0.20284705175840104,0.0059783369119611384,60
Matabeleland South,Bulilima,improved,5-6,other,improved,improved,F,preprimary/other,yes,0.29002141098700085,0.008547551919205207,85
Matabeleland South,Bulilima,improved,5-6,other,improved,improved,F,primary,yes,0.8286327319130227,0.02442158071666257,244
Matabeleland South,Bulilima,improved,5-6,other,improved,improved,F,secondary,yes,0.6749587229549544,0.019892478655779318,199
Matabeleland South,Bulilima,improved,5-6,other,improved,improved,M,primary,yes,1.1073312191238305,0.03263542182974198,326
Matabeleland South,Bulilima,improved,5-6,other,improved,improved,M,secondary,yes,0.25279898972747317,0.007450527471280564,75
Matabeleland South,Bulilima,improved,5-6,other,unimproved,unimproved,F,preprimary/other,yes,0.33244932434316454,0.009797993364204604,98
Matabeleland South,Bulilima,improved,5-6,other,unimproved,unimproved,F,primary,yes,0.7743044202295716,0.022820409054140473,228
Matabeleland South,Bulilima,improved,5-6,other,unimproved,unimproved,F,secondary,yes,0.6032442890651868,0.01777890074805487,178
Matabeleland South,Bulilima,improved,5-6,other,unimproved,unimproved,M,preprimary/other,yes,0.2399881454896092,0.007072964463503524,71
Matabeleland South,Bulilima,improved,7+,other,improved,improved,F,primary,yes,1.334412147850369,0.03932798298081652,393
Matabeleland South,Bulilima,improved,7+,other,improved,improved,F,secondary,yes,0.4902741178778086,0.014449427933411899,144
Matabeleland South,Bulilima,improved,7+,other,improved,improved,M,preprimary/other,no,0.3221701531105663,0.009495044180218418,95
Matabeleland South,Bulilima,improved,7+,other,unimproved,unimproved,F,preprimary/other,yes,0.6621280654403691,0.019514331708316967,195
Matabeleland South,Bulilima,improved,7+,other,unimproved,unimproved,F,primary,yes,0.9329230301623908,0.027495239092167216,275
